1.871921539306640625e+02,2.773927001953125000e+02,7.028442621231079102e-01,1.228541601449251175e-02,-1.247447635978460312e-02,-7.699243426322937012e-01,6.378948688507080078e-01
5.793132400512695312e+01,3.229963378906250000e+02,6.020141839981079102e-01,1.035066321492195129e-02,3.971608728170394897e-02,-4.895762205123901367e-01,8.709940314292907715e-01
2.625942993164062500e+02,6.457568359375000000e+01,6.798950433731079102e-01,2.834501303732395172e-02,-6.068422459065914154e-03,-8.276211619377136230e-01,5.605379939079284668e-01
3.056812438964843750e+02,2.469902648925781250e+02,7.000671625137329102e-01,4.282088018953800201e-03,-3.183048684149980545e-04,-6.633716821670532227e-01,7.482777237892150879e-01
1.979638977050781250e+02,3.417325210571289062e+01,6.799408197402954102e-01,-5.937268026173114777e-03,2.348874695599079132e-02,-2.705616876482963562e-02,9.993402957916259766e-01
6.870305633544921875e+01,7.977689361572265625e+01,7.523514032363891602e-01,2.446989156305789948e-02,-2.889730036258697510e-03,-6.413794755935668945e-01,7.668281197547912598e-01
1.710345458984375000e+02,3.990024108886718750e+02,7.032409906387329102e-01,4.881319589912891388e-03,1.876738667488098145e-02,-9.901283979415893555e-01,1.388155966997146606e-01
8.486066436767578125e+01,-4.674296855926513672e+00,7.030922174453735352e-01,-3.862102050334215164e-03,2.240122295916080475e-02,4.191676974296569824e-01,9.076242446899414062e-01
2.572084350585937500e+02,1.321366424560546875e+02,6.997162103652954102e-01,-4.169033374637365341e-03,4.610864911228418350e-03,-1.202277913689613342e-01,9.927268624305725098e-01
2.141214904785156250e+02,4.092934799194335938e+01,6.799408197402954102e-01,-1.011771708726882935e-02,2.414263412356376648e-02,8.158425092697143555e-01,5.776814222335815430e-01
3.002953796386718750e+02,3.145512084960937500e+02,6.998840570449829102e-01,-2.523662336170673370e-02,2.665985608473420143e-03,9.717704653739929199e-01,2.345594912767410278e-01
1.925780181884765625e+02,2.233439331054687500e+02,7.032562494277954102e-01,-3.397739678621292114e-02,1.038696337491273880e-02,5.787830352783203125e-01,8.147072792053222656e-01
2.787519226074218750e+02,1.052691841125488281e+01,6.798950433731079102e-01,2.161988615989685059e-02,1.053840480744838715e-02,-1.204765215516090393e-01,9.924248456954956055e-01
6.331719207763671875e+01,1.473378601074218750e+02,7.030884027481079102e-01,-2.646529860794544220e-02,2.240764535963535309e-02,7.732452750205993652e-01,6.331580877304077148e-01
2.356649627685546875e+02,2.841487731933593750e+02,7.004333734512329102e-01,5.841941572725772858e-03,2.118464745581150055e-02,-1.202928796410560608e-01,9.924951791763305664e-01
9.458511352539062500e+00,3.297524414062500000e+02,7.032104730606079102e-01,2.850530296564102173e-02,1.287792902439832687e-02,-6.432625055313110352e-01,7.650065422058105469e-01
2.248932342529296875e+02,1.625390625000000000e+02,6.998535394668579102e-01,1.898241601884365082e-02,1.652980106882750988e-03,1.081697195768356323e-01,9.939498901367187500e-01
1.387193450927734375e+02,2.993500061035156250e+02,7.030884027481079102e-01,-2.040182985365390778e-02,1.725180260837078094e-02,6.021006703376770020e-01,7.979729771614074707e-01
1.171758728027343750e+02,1.169354248046875000e+02,8.200012445449829102e-01,-1.607751846313476562e-02,8.338265120983123779e-03,9.705772995948791504e-01,2.401079684495925903e-01
2.895236511230468750e+02,2.537463531494140625e+02,6.998535394668579102e-01,2.041055820882320404e-02,-9.084547869861125946e-03,-1.394372582435607910e-01,9.899787902832031250e-01
1.252546768188476562e+02,1.559398937225341797e+01,6.899963617324829102e-01,8.565029129385948181e-03,4.368355497717857361e-03,-9.384479522705078125e-01,3.452869951725006104e-01
1.898850860595703125e+02,6.119763565063476562e+01,6.799408197402954102e-01,-1.125290244817733765e-02,-1.267563458532094955e-02,4.192380607128143311e-01,9.077180624008178711e-01
3.191459350585937500e+02,3.079520416259765625e+01,6.799103021621704102e-01,-2.110223472118377686e-02,-7.699216715991497040e-03,-1.856943666934967041e-01,9.823507070541381836e-01
6.765576839447021484e+00,1.676061401367187500e+02,7.032562494277954102e-01,4.234063252806663513e-02,8.116832002997398376e-03,-8.278218507766723633e-01,5.593320131301879883e-01
2.652872314453125000e+02,2.132097778320312500e+02,6.998993158340454102e-01,3.363335737958550453e-03,-1.092398259788751602e-02,-2.717619203031063080e-02,9.995653033256530762e-01
1.360264129638671875e+02,2.588134155273437500e+02,7.030884027481079102e-01,-8.603375405073165894e-03,1.666561327874660492e-02,7.469911575317382812e-01,6.645692586898803711e-01
2.006568298339843750e+02,1.422707824707031250e+02,6.019989252090454102e-01,-1.060450682416558266e-03,-6.164639256894588470e-03,7.888262271881103516e-01,6.145843863487243652e-01
2.868307189941406250e+02,5.106349182128906250e+01,6.799103021621704102e-01,1.985101774334907532e-02,8.455150760710239410e-03,-3.192404508590698242e-01,9.474281072616577148e-01
2.437437744140625000e+02,3.246853637695312500e+02,7.004333734512329102e-01,-1.709472760558128357e-02,1.982349902391433716e-02,4.194137454032897949e-01,9.074176549911499023e-01
1.575698852539062500e+02,9.666713714599609375e+01,7.032486200332641602e-01,-2.232890576124191284e-02,2.777715772390365601e-02,7.881758213043212891e-01,6.144173741340637207e-01
3.029883117675781250e+02,1.118683547973632812e+02,6.899963617324829102e-01,-2.253852598369121552e-02,3.208589553833007812e-02,8.448020815849304199e-01,5.336403846740722656e-01
1.090970687866210938e+02,3.586227798461914062e+01,8.574692010879516602e-01,2.784735057502985001e-03,3.388828784227371216e-02,-1.201356723904609680e-01,9.921750426292419434e-01
2.383578948974609375e+02,8.146591949462890625e+01,6.799255609512329102e-01,1.932878419756889343e-02,3.145031258463859558e-02,-6.083110347390174866e-04,9.993182420730590820e-01
9.832533264160156250e+01,4.006914367675781250e+02,7.032409906387329102e-01,-3.893115743994712830e-02,-1.139705441892147064e-02,9.669265151023864746e-01,2.518087029457092285e-01
3.137600402832031250e+02,1.749252471923828125e+02,6.715332269668579102e-01,-2.788693085312843323e-02,2.741055190563201904e-02,2.654832005500793457e-01,9.633221626281738281e-01
2.060426940917968750e+02,8.371795654296875000e+01,7.030884027481079102e-01,1.164773199707269669e-02,6.103910505771636963e-03,3.484831154346466064e-01,9.372228384017944336e-01
7.678186035156250000e+01,7.711878299713134766e+00,7.032524347305297852e-01,-1.166142895817756653e-02,-7.218743674457073212e-03,7.316614389419555664e-01,6.815302371978759766e-01
2.491296386718750000e+02,1.445228118896484375e+02,6.997162103652954102e-01,4.601108841598033905e-03,-2.025881595909595490e-02,-6.529815793037414551e-01,7.570888996124267578e-01
2.511493377685546875e+02,2.357301025390625000e+02,6.999145746231079102e-01,1.357266400009393692e-02,5.107624456286430359e-03,-8.593561649322509766e-01,5.111718773841857910e-01
2.080623931884765625e+02,2.291309356689453125e+01,6.799408197402954102e-01,7.442614063620567322e-03,-1.163552328944206238e-02,-8.953052163124084473e-01,4.452390968799591064e-01
2.942362670898437500e+02,2.965349731445312500e+02,6.998535394668579102e-01,-2.549425698816776276e-02,8.109435439109802246e-03,7.044861912727355957e-01,7.092132568359375000e-01
1.417114543914794922e+01,6.851673889160156250e+01,9.066787958145141602e-01,6.765752099454402924e-03,-1.058184914290904999e-02,-2.843557596206665039e-01,9.586365222930908203e-01
1.865189208984375000e+02,2.053276672363281250e+02,7.000061273574829102e-01,-2.575769834220409393e-02,2.461221441626548767e-02,9.613629579544067383e-01,2.729687988758087158e-01
1.003450317382812500e+02,3.421386108398437500e+02,7.032409906387329102e-01,1.882214657962322235e-02,2.466886676847934723e-02,-4.078926518559455872e-02,9.986857771873474121e-01
2.726928100585937500e+02,1.141203842163085938e+02,6.899963617324829102e-01,5.461266264319419861e-03,4.041242599487304688e-02,-4.414780139923095703e-01,8.963448405265808105e-01
2.296058654785156250e+02,3.877422485351562500e+02,7.030884027481079102e-01,1.722140982747077942e-02,-4.669164773076772690e-03,1.502545177936553955e-01,9.884863495826721191e-01
3.157797546386718750e+02,1.343886718750000000e+02,6.733032464981079102e-01,9.424058720469474792e-03,2.277284674346446991e-02,-2.877927422523498535e-01,9.573755264282226562e-01
3.399409294128417969e+00,2.711996154785156250e+02,6.019989252090454102e-01,1.573741668835282326e-03,1.649514771997928619e-02,9.652935862541198730e-01,2.606406807899475098e-01
2.619210815429687500e+02,3.168032531738281250e+02,7.004333734512329102e-01,-4.640886327251791954e-04,-7.812899537384510040e-03,-3.050695061683654785e-01,9.522979259490966797e-01
4.648635482788085938e+01,8.878502655029296875e+01,6.019989252090454102e-01,-2.792323753237724304e-02,2.798045426607131958e-02,9.580966234207153320e-01,2.837044894695281982e-01
3.050080261230468750e+02,1.277894973754882812e+01,6.799103021621704102e-01,-1.970383897423744202e-02,-2.787554403766989708e-03,1.330226063728332520e-01,9.909132122993469238e-01
2.494288063049316406e+01,1.495898895263671875e+02,7.030884027481079102e-01,-1.338776014745235443e-02,-6.858516484498977661e-03,6.493097543716430664e-01,7.603752613067626953e-01
6.802982330322265625e+01,3.320044555664062500e+02,7.032409906387329102e-01,8.514817804098129272e-03,2.537773735821247101e-02,2.898043990135192871e-01,9.567114710807800293e-01
2.403776092529296875e+02,1.039862365722656250e+02,6.899811029434204102e-01,1.111070066690444946e-02,3.506138920783996582e-02,-4.407019317150115967e-01,8.968997597694396973e-01
2.996221618652343750e+02,2.559983825683593750e+02,6.998840570449829102e-01,-2.969784662127494812e-02,1.440456323325634003e-02,8.178816437721252441e-01,5.744389295578002930e-01
2.780786743164062500e+02,2.762666625976562500e+02,6.998535394668579102e-01,8.088094182312488556e-03,3.948182240128517151e-02,-5.851281285285949707e-01,8.099389076232910156e-01
2.349917297363281250e+02,1.850593872070312500e+02,6.998535394668579102e-01,2.421089913696050644e-03,-1.268207654356956482e-02,-8.226572275161743164e-01,5.683909058570861816e-01
8.785277366638183594e+00,2.306630249023437500e+02,7.064148187637329102e-01,-1.268207095563411713e-02,1.518641225993633270e-02,1.503046154975891113e-01,9.884417057037353516e-01
5.187222290039062500e+01,2.914678955078125000e+02,7.032409906387329102e-01,5.278246477246284485e-03,2.227664925158023834e-02,6.847580671310424805e-01,7.284107208251953125e-01
2.242200012207031250e+02,6.344966506958007812e+01,6.799255609512329102e-01,1.123541314154863358e-02,-1.859593018889427185e-02,-9.931375980377197266e-01,1.149159446358680725e-01
1.380461120605468750e+02,2.002606048583984375e+02,7.030884027481079102e-01,1.620377972722053528e-02,1.279009785503149033e-02,-6.650016903877258301e-01,7.465564608573913574e-01
3.032874870300292969e+01,1.090533142089843750e+02,1.022393822669982910e+00,1.250090915709733963e-02,2.334991469979286194e-03,-2.919187863881234080e-05,9.999191164970397949e-01
2.026765289306640625e+02,2.458642425537109375e+02,7.030884027481079102e-01,2.813326194882392883e-02,-3.725557588040828705e-03,-9.865719676017761230e-01,1.608425378799438477e-01
2.888504028320312500e+02,3.304723739624023438e+01,6.799103021621704102e-01,1.172121427953243256e-02,1.627721264958381653e-02,-9.968963265419006348e-01,7.612765580415725708e-02
7.341569519042968750e+01,1.698581695556640625e+02,8.904510736465454102e-01,1.500645186752080917e-02,2.901233732700347900e-02,-5.754148215055465698e-02,9.978086352348327637e-01
2.457634735107421875e+02,3.066690979003906250e+02,7.004333734512329102e-01,3.091643936932086945e-02,2.525173872709274292e-02,-8.220325708389282227e-01,5.680395364761352539e-01
-4.679392814636230469e+00,3.522727661132812500e+02,7.030884027481079102e-01,-8.866561576724052429e-03,-1.306571345776319504e-02,7.470864057540893555e-01,6.645395755767822266e-01
3.840755081176757812e+01,-5.800312995910644531e+00,7.030903100967407227e-01,-4.327727481722831726e-03,1.104717422276735306e-02,9.997693896293640137e-01,1.789812743663787842e-02
2.107553253173828125e+02,1.310106201171875000e+02,6.901794672012329102e-01,-3.359701950103044510e-03,-1.068153511732816696e-02,-1.500391811132431030e-01,9.886166453361511230e-01
1.245814361572265625e+02,2.678215637207031250e+02,7.032409906387329102e-01,-4.319362342357635498e-02,4.244676325470209122e-03,9.760113954544067383e-01,2.133498042821884155e-01
2.969292297363281250e+02,3.980333328247070312e+01,6.799103021621704102e-01,1.755676418542861938e-02,3.704533353447914124e-02,-1.503611207008361816e-01,9.877807497978210449e-01
1.892118530273437500e+02,3.134252014160156250e+02,7.032409906387329102e-01,1.144028641283512115e-02,-9.476600214838981628e-03,7.180953025817871094e-01,6.957862973213195801e-01
1.030379638671875000e+02,8.540697479248046875e+01,7.030884027481079102e-01,2.190432511270046234e-03,2.909054979681968689e-03,-9.220600724220275879e-01,3.870296478271484375e-01
2.753857421875000000e+02,2.222179107666015625e+02,6.998993158340454102e-01,8.226178586483001709e-03,1.710952073335647583e-02,5.545512437820434570e-01,8.319330215454101562e-01
6.092343330383300781e+00,5.500454711914062500e+01,7.030884027481079102e-01,1.701924204826354980e-02,1.360117737203836441e-02,-5.032184123992919922e-01,8.638845682144165039e-01
2.646140136718750000e+02,1.006081924438476562e+02,6.899963617324829102e-01,6.465611513704061508e-03,-2.712916757445782423e-04,-4.056080058217048645e-02,9.991561174392700195e-01
1.353531799316406250e+02,2.460211753845214844e+01,7.961059808731079102e-01,2.084374427795410156e-02,6.923824548721313477e-04,-5.101739764213562012e-01,8.598182797431945801e-01
3.077009582519531250e+02,1.614130554199218750e+02,6.999145746231079102e-01,6.089986301958560944e-03,1.695064827799797058e-02,-8.843491673469543457e-01,4.664784967899322510e-01
1.999835968017578125e+02,7.020576477050781250e+01,6.799255609512329102e-01,-6.979722529649734497e-03,-1.535694207996129990e-02,9.140737056732177734e-01,4.051972031593322754e-01
2.861574707031250000e+02,3.438276367187500000e+02,7.032409906387329102e-01,-7.791874464601278305e-03,1.668616198003292084e-02,9.996687173843383789e-01,1.797972433269023895e-02
1.568966522216796875e+02,3.894312744140625000e+02,7.030884027481079102e-01,-3.914350643754005432e-02,2.638435922563076019e-02,9.897183179855346680e-01,1.350162774324417114e-01
2.807716064453125000e+02,6.007161712646484375e+01,6.798950433731079102e-01,6.339753046631813049e-03,-2.372091636061668396e-02,-4.966445863246917725e-01,8.676066398620605469e-01
6.533689117431640625e+01,1.968825531005859375e+02,7.030884027481079102e-01,-2.982657402753829956e-03,3.044412657618522644e-02,-3.114452771842479706e-02,9.990466833114624023e-01
3.238585510253906250e+02,2.424862060546875000e+02,7.032409906387329102e-01,1.831809803843498230e-02,3.381578624248504639e-02,-3.239823281764984131e-01,9.452811479568481445e-01
2.699998779296875000e+02,3.032910461425781250e+02,7.004638910293579102e-01,1.158551685512065887e-02,-1.476714480668306351e-02,-9.931943416595458984e-01,1.149459332227706909e-01
3.130868225097656250e+02,1.208764801025390625e+02,6.899963617324829102e-01,6.833993364125490189e-03,1.712404377758502960e-02,9.958680272102355957e-01,8.892009407281875610e-02
2.915433349609375000e+02,1.411447601318359375e+02,6.733185052871704102e-01,8.791980333626270294e-03,3.654702380299568176e-02,-2.893249690532684326e-01,9.564926028251647949e-01
2.484564056396484375e+02,4.993747711181640625e+01,6.799255609512329102e-01,-1.122868247330188751e-02,-2.066373638808727264e-02,-9.972192049026489258e-01,7.071664929389953613e-02
3.346302795410156250e+02,3.235593566894531250e+02,7.030884027481079102e-01,2.595505490899085999e-02,2.456555701792240143e-02,-4.657443165779113770e-01,8.841974139213562012e-01
-6.025859832763671875e+00,9.554112243652343750e+01,7.030884027481079102e-01,2.969722822308540344e-02,2.176327444612979889e-02,-6.842090487480163574e-01,7.283559441566467285e-01
2.524958038330078125e+02,1.953504562377929688e+01,6.798797845840454102e-01,2.530166879296302795e-02,-1.036337669938802719e-02,-9.873945713043212891e-01,1.558988392353057861e-01
2.094088592529296875e+02,2.931569213867187500e+02,6.899963617324829102e-01,2.138345874845981598e-02,2.446313388645648956e-02,-7.395343184471130371e-01,6.723341941833496094e-01
2.955827636718750000e+02,2.019496307373046875e+02,6.998993158340454102e-01,-5.024703219532966614e-03,-6.272896192967891693e-03,-7.651009559631347656e-01,6.438602805137634277e-01
1.878653869628906250e+02,1.107423324584960938e+02,6.899963617324829102e-01,2.694365382194519043e-02,1.236014533787965775e-02,-9.724656343460083008e-01,2.311533689498901367e-01
2.309523315429687500e+02,1.715471954345703125e+02,6.998535394668579102e-01,-7.574633695185184479e-03,2.149392105638980865e-02,2.289543300867080688e-01,9.731703400611877441e-01
3.171262207031250000e+02,8.033990478515625000e+01,6.799103021621704102e-01,-1.785986870527267456e-02,1.006312854588031769e-02,2.291154861450195312e-01,9.731833338737487793e-01
2.632675476074218750e+02,2.627544860839843750e+02,6.999145746231079102e-01,-5.616622045636177063e-03,-8.978452533483505249e-03,-8.614618778228759766e-01,5.077118277549743652e-01
4.783282089233398438e+01,3.995654296875000000e+02,7.032409906387329102e-01,3.979355096817016602e-02,-4.561226814985275269e-04,-9.541794061660766602e-01,2.965768277645111084e-01
2.201806030273437500e+02,-4.111289024353027344e+00,7.030960321426391602e-01,5.398968234658241272e-03,2.079212479293346405e-02,-1.176646500825881958e-01,9.928210377693176270e-01
3.063544921875000000e+02,2.695105895996093750e+02,7.000671625137329102e-01,2.594305435195565224e-03,1.341705303639173508e-02,-2.724369987845420837e-02,9.995353817939758301e-01
3.278979492187500000e+02,1.479008636474609375e+02,6.019989252090454102e-01,9.805363602936267853e-03,4.398168064653873444e-03,-2.726101502776145935e-02,9.995706081390380859e-01
-6.399915814399719238e-01,2.847117919921875000e+02,6.019989252090454102e-01,6.835384760051965714e-03,2.648718655109405518e-02,3.141168653964996338e-01,9.489901661872863770e-01
2.578816833496093750e+02,3.303154296875000000e+02,7.030884027481079102e-01,-2.107991836965084076e-03,-1.488799788057804108e-02,-8.959953188896179199e-01,4.438087642192840576e-01
2.147947235107421875e+02,2.391081542968750000e+02,1.040002465248107910e+00,-1.239789091050624847e-02,-1.179726794362068176e-02,6.028011441230773926e-01,7.977078557014465332e-01
3.009686279296875000e+02,2.629114151000976562e+01,6.799103021621704102e-01,-6.964898668229579926e-03,1.873976737260818481e-02,8.686708807945251465e-01,4.949859082698822021e-01
2.090348052978515625e+01,1.631020812988281250e+02,7.032562494277954102e-01,-1.060948986560106277e-02,-2.089835237711668015e-03,9.555907845497131348e-01,2.944985926151275635e-01
2.363381958007812500e+02,1.174984283447265625e+02,6.899811029434204102e-01,2.634474262595176697e-02,2.472464926540851593e-02,-2.731821238994598389e-01,9.612835645675659180e-01
2.686534118652343750e+02,4.655942916870117188e+01,6.798797845840454102e-01,7.099709939211606979e-03,1.475946325808763504e-02,1.118494663387537003e-02,9.998032450675964355e-01
5.321868896484375000e+01,1.833703613281250000e+02,7.032562494277954102e-01,-1.622023060917854309e-02,-1.122393459081649780e-02,3.531607091426849365e-01,9.353547096252441406e-01
2.255664672851562500e+02,3.201813049316406250e+02,7.004333734512329102e-01,-1.370277535170316696e-02,7.139824330806732178e-03,-9.839535355567932129e-01,1.777547299861907959e-01
2.901968688964843750e+02,2.897788696289062500e+02,6.998535394668579102e-01,1.733498089015483856e-02,-6.405870895832777023e-03,3.534134626388549805e-01,9.352846741676330566e-01
3.332838134765625000e+02,1.073642883300781250e+02,7.030884027481079102e-01,3.782070428133010864e-02,7.884309627115726471e-03,-8.956356644630432129e-01,4.431072473526000977e-01
1.259279098510742188e+02,2.137727966308593750e+02,7.032562494277954102e-01,-2.708685956895351410e-02,2.915852330625057220e-02,7.790168523788452148e-01,6.257386207580566406e-01
1.821054649353027344e+01,1.225655059814453125e+02,1.021165490150451660e+00,2.767510246485471725e-03,2.709598839282989502e-02,1.984294950962066650e-01,9.797366261482238770e-01
